Date,Open,High,Low,Close,Adj Close,Volume
2018-07-26,215.7,216.51,209.11,210.0,196.51,59754671
2018-07-27,210.0,211.22,205.58,208.9,195.48,58628499
2018-07-30,207.77,212.49,206.56,211.33,197.75,48372869
2018-07-31,211.09,214.94,210.24,214.86,201.05,45260969
2018-08-01,213.5,215.2,210.57,210.6,197.07,37666670
2018-08-02,208.54,211.72,205.13,206.6,193.32,58115720
2018-08-03,206.49,206.55,202.0,202.21,189.22,74165120
2018-08-06,201.8,205.2,199.57,203.9,190.8,52730870
2018-08-07,205.19,207.95,201.55,201.79,188.82,60553420
2018-08-08,201.53,202.45,191.51,193.2,180.79,142075230
2018-08-09,189.99,195.9,182.06,195.9,183.31,160336492
2018-08-10,194.0,196.85,183.01,186.15,174.19,113592570
2018-08-13,182.05,193.39,180.15,190.0,177.79,106701070
2018-08-14,192.98,195.98,188.2,192.76,180.37,82753490
2018-08-15,192.35,194.0,186.53,187.98,175.9,77725380
2018-08-16,189.0,192.28,188.22,191.6,179.29,54684035
2018-08-17,191.83,192.43,188.59,189.55,177.37,45242728
2018-08-20,190.99,193.99,190.64,191.2,178.91,49443100
2018-08-21,192.0,192.34,189.55,191.8,179.48,40349600
2018-08-22,192.43,193.69,187.56,187.8,175.73,66396800
2018-08-23,188.44,189.06,178.55,178.71,167.23,147648980
2018-08-24,178.0,180.39,172.8,180.39,168.8,133262230
2018-08-27,181.47,183.83,180.52,183.27,171.49,51721522
2018-08-28,183.35,184.64,181.22,182.0,170.31,49610470
2018-08-29,182.77,183.85,181.31,183.5,171.71,39285222
2018-08-30,184.61,185.57,177.25,178.0,166.56,66285520
2018-08-31,177.61,182.0,175.61,182.0,170.31,63814121
2018-09-03,181.72,182.87,180.15,181.21,169.57,31275260
2018-09-04,182.0,182.49,177.71,179.5,167.97,56794610
2018-09-05,178.5,181.25,178.28,178.46,166.99,44505055
2018-09-06,177.25,180.18,175.0,175.0,163.76,49419914
2018-09-07,175.47,177.45,173.85,174.9,163.66,68532830
2018-09-10,175.03,175.97,169.85,171.21,160.21,77730590
2018-09-11,171.23,172.67,165.9,169.36,158.48,93278704
2018-09-12,170.2,175.19,169.4,173.9,162.73,93574141
2018-09-13,174.5,189.04,174.5,183.5,171.71,194913205
2018-09-14,185.0,189.0,182.53,188.71,176.58,127908271
2018-09-17,190.0,192.07,186.6,188.11,176.02,67025000
2018-09-18,188.3,192.69,186.51,191.65,179.34,83601970
2018-09-19,192.3,193.97,191.47,193.9,181.44,61065690
2018-09-20,194.3,197.73,191.16,191.16,178.88,133004442
2018-09-21,191.16,194.68,188.83,193.44,181.01,109182052
2018-09-24,194.6,199.06,194.29,198.75,185.98,76000900
2018-09-25,199.7,201.0,195.06,195.55,182.98,90058282
2018-09-26,195.52,197.4,193.59,195.79,183.21,61988580
2018-09-27,195.0,204.1,194.56,204.1,190.99,101333905
2018-09-28,204.93,205.67,200.1,203.32,190.26,101839410
2018-10-01,204.5,205.25,201.71,204.2,191.08,55013681
2018-10-02,205.16,205.98,198.62,199.5,186.68,79003432
2018-10-03,200.0,202.47,196.85,198.3,185.56,76679890
2018-10-04,197.91,198.19,189.25,189.35,177.18,87452119
2018-10-05,188.99,191.59,185.05,187.2,175.17,103279820
2018-10-08,187.0,193.6,182.51,191.85,179.52,82502650
2018-10-09,193.5,196.04,188.7,191.25,178.96,86121480
2018-10-10,192.0,195.12,188.81,189.89,177.69,67336630
2018-10-11,184.85,187.83,182.3,185.27,173.37,125364362
2018-10-12,187.8,192.16,187.61,191.85,179.52,63094290
2018-10-15,192.5,193.89,189.45,190.92,178.65,54220850
2018-10-16,190.02,196.2,189.0,196.05,183.45,64061081
2018-10-17,198.47,198.8,192.92,194.05,181.58,79027881
2018-10-18,193.5,194.2,190.8,191.0,178.73,49394850
2018-10-19,191.15,191.7,183.8,183.8,171.99,96950320
2018-10-22,184.86,187.72,180.03,180.7,169.09,92854160
2018-10-23,178.89,182.5,177.02,182.01,170.31,73412550
2018-10-24,182.5,189.25,180.5,188.01,175.93,106815000
2018-10-25,185.51,188.75,184.03,186.71,174.71,80112060
2018-10-26,185.77,185.85,178.27,179.48,167.95,86814760
2018-10-29,180.6,186.3,178.64,185.59,173.66,61368040
2018-10-30,183.88,186.82,181.74,184.78,172.91,61227050
2018-10-31,186.2,189.8,184.83,189.8,177.6,66890740
2018-11-01,189.5,191.36,186.7,188.67,176.55,77588390
2018-11-02,189.99,192.98,188.57,192.6,180.22,69326534
2018-11-06,194.5,197.85,193.73,197.8,185.09,65904635
2018-11-07,197.41,203.0,195.4,201.9,188.93,98634401
2018-11-08,201.98,204.7,200.1,202.89,189.85,94737130
2018-11-09,200.32,201.96,194.33,195.75,183.17,96097995
2018-11-12,197.97,201.85,196.4,196.82,184.17,82362733
2018-11-13,195.5,199.7,193.68,196.56,183.93,78638020
2018-11-14,195.21,199.56,193.18,199.2,186.4,83071810
2018-11-15,200.01,202.5,199.5,200.15,187.29,62376350
2018-11-16,201.12,203.5,198.71,199.26,186.46,66434280
2018-11-19,198.98,200.7,197.5,197.99,185.27,50559670
2018-11-20,197.3,197.8,191.81,194.21,181.73,66392190
2018-11-21,194.21,198.4,193.38,197.5,184.81,58475250
2018-11-22,198.0,200.01,195.92,199.4,186.59,49731020
2018-11-23,198.58,198.77,194.86,197.3,184.62,50984250
2018-11-26,197.5,197.79,185.53,188.5,176.39,117412600
2018-11-27,189.98,192.45,188.11,191.03,178.75,87812910
2018-11-28,191.6,193.27,189.45,190.2,177.98,60385380
2018-11-29,191.85,196.37,191.1,195.76,183.18,83234570
2018-11-30,194.0,194.25,191.22,194.0,181.53,67411490
2018-12-03,197.99,201.9,197.58,200.3,187.43,81820020
2018-12-04,200.3,200.7,196.93,199.0,186.21,58006750
2018-12-05,195.7,196.8,194.05,196.0,183.41,49771400
2018-12-06,194.0,194.23,190.11,192.19,179.84,64556990
2018-12-07,193.51,196.35,192.2,195.01,182.48,64007740
2018-12-10,192.75,193.92,190.39,191.8,179.48,61815010
2018-12-11,192.15,193.8,190.2,192.57,180.2,54872050
2018-12-12,193.3,193.9,190.45,190.45,178.21,50988040
2018-12-13,190.25,191.55,188.56,189.17,177.01,43518129
2018-12-14,188.5,189.1,183.73,184.93,173.05,73307750
2018-12-17,184.63,186.96,182.11,182.3,170.59,59876690
2018-12-18,180.59,186.6,180.37,186.6,174.61,80342620
2018-12-19,185.5,188.85,184.35,188.85,176.72,61953220
2018-12-20,186.0,191.82,185.31,189.3,177.14,88123070
2018-12-21,188.74,190.05,185.7,186.79,174.79,60633190
2018-12-24,186.1,187.26,183.51,184.3,172.46,32587550
2018-12-25,182.42,183.47,179.04,183.3,171.52,34732450
2018-12-26,183.9,185.5,182.35,183.4,171.62,30129900
2018-12-27,187.4,187.4,184.18,185.0,173.11,47527120
2018-12-28,185.78,187.22,184.98,186.5,174.52,39831090
2019-01-03,186.37,191.5,186.0,186.99,174.97,40249190
2019-01-04,188.0,190.99,187.77,190.99,178.72,32583360
2019-01-08,191.65,193.18,190.37,191.24,178.95,38856560
2019-01-09,192.71,197.0,192.1,197.0,184.34,70707820
2019-01-10,196.25,197.64,195.03,196.75,184.11,56378780
2019-01-11,197.11,198.96,195.61,196.8,184.15,63811140
2019-01-14,195.7,197.44,194.0,196.8,184.15,44774070
2019-01-15,197.4,198.84,195.91,198.0,185.28,53217180
2019-01-16,198.64,201.3,198.02,201.26,188.33,62469270
2019-01-17,201.66,203.55,201.05,203.32,190.26,59989420
2019-01-18,204.6,208.44,203.83,208.44,195.05,74335240
2019-01-21,208.91,210.2,207.17,207.17,193.86,55523010
2019-01-22,206.66,208.88,205.63,207.95,194.59,51361560
2019-01-23,207.78,212.0,207.52,210.4,196.88,79765560
2019-01-24,210.4,213.43,208.55,212.2,198.56,78537190
2019-01-25,212.76,214.14,211.01,212.0,198.38,58844660
2019-01-28,212.0,213.3,207.63,209.7,196.23,56537300
2019-01-29,209.71,214.49,206.91,213.61,199.88,63963210
2019-01-30,213.8,215.7,212.22,213.14,199.44,59319900
2019-01-31,215.17,218.1,214.67,217.9,203.9,80344740
2019-02-01,218.0,218.7,215.01,216.29,202.39,55512060
2019-02-04,216.25,217.14,215.06,215.5,201.65,40925530
2019-02-05,216.0,218.55,214.61,217.85,203.85,46690970
2019-02-06,217.9,218.15,215.41,216.59,202.67,46155500
2019-02-07,216.0,216.65,210.6,211.01,197.45,69248500
2019-02-08,210.0,211.93,208.7,210.43,196.91,51799020
2019-02-11,211.0,214.72,210.8,214.0,200.25,49657780
2019-02-12,214.8,219.45,214.6,219.1,205.02,73724050
2019-02-13,219.62,220.7,213.1,213.9,200.16,85228940
2019-02-14,208.5,209.85,201.7,204.43,191.29,155830530
2019-02-15,205.92,209.0,205.52,208.0,194.63,79213270
2019-02-18,208.83,209.73,203.2,204.19,191.07,76658220
2019-02-19,203.6,205.6,201.1,202.08,189.09,66705090
2019-02-20,203.9,206.89,203.23,206.89,193.6,66813180
2019-02-21,207.55,207.87,202.3,203.41,190.34,68159040
2019-02-22,203.61,206.1,203.03,205.25,192.06,45768640
2019-02-25,205.5,208.6,204.2,205.86,192.63,70929780
2019-02-26,204.8,205.8,202.9,205.8,192.58,50829020
2019-02-27,206.05,206.9,203.9,205.4,192.2,54146260
2019-02-28,205.0,208.89,204.16,207.8,194.45,62340230
2019-03-01,208.48,209.0,206.1,206.54,193.27,46106110
2019-03-04,207.0,207.5,205.25,205.5,192.3,31661100
2019-03-05,204.9,204.9,202.25,202.92,189.88,46422920
2019-03-06,202.74,205.7,202.6,205.0,191.83,52940220
2019-03-07,205.1,206.67,203.5,203.95,190.84,46079750
2019-03-11,203.2,205.39,202.56,205.25,192.06,37692100
2019-03-12,206.5,206.89,204.4,204.63,191.48,39116330
2019-03-13,204.69,205.85,203.8,205.47,192.27,25120980
2019-03-14,205.6,206.38,203.5,203.88,190.78,41521990
2019-03-15,204.2,204.95,203.72,204.19,191.07,22255810
2019-03-18,204.25,206.14,204.11,205.74,192.52,37157080
2019-03-19,206.4,208.31,205.93,207.37,194.05,43305540
2019-03-20,207.6,209.58,206.4,209.08,195.65,49905900
2019-03-21,210.25,212.29,209.77,210.05,196.55,62875460
2019-03-22,210.61,211.29,206.7,207.7,194.35,49421400
2019-03-25,206.63,213.68,205.55,213.21,199.51,97191910
2019-03-26,214.7,218.46,213.13,217.68,203.69,77210080
2019-03-27,218.2,219.25,215.05,215.05,201.23,64156560
2019-03-28,214.15,215.95,213.72,214.26,200.49,41750060
2019-03-29,215.99,218.19,214.44,214.92,201.11,72755960
2019-04-01,215.05,218.11,215.01,217.74,203.75,47782900
2019-04-02,218.75,219.32,216.8,217.66,203.67,46659070
2019-04-03,220.1,224.16,218.88,219.73,205.61,87650270
2019-04-04,218.49,221.85,218.01,221.78,207.53,46944950
2019-04-05,222.6,227.0,222.03,226.96,212.38,69285000
2019-04-08,227.93,231.97,227.9,231.78,216.89,64282820
2019-04-09,233.5,238.9,232.39,238.09,222.79,111926480
2019-04-10,239.0,245.25,237.94,242.69,227.1,123439710
2019-04-11,244.4,247.23,239.77,240.49,225.04,98235210
2019-04-12,240.0,243.15,237.0,238.39,223.07,89648540
2019-04-15,240.35,242.3,237.06,237.8,222.52,47884980
2019-04-16,239.0,239.5,232.32,233.24,218.25,86433710
2019-04-17,234.5,235.75,232.0,234.3,219.24,70239480
2019-04-18,233.83,234.11,230.84,232.79,217.83,55729500
2019-04-19,233.49,233.5,231.9,232.6,217.65,12300520
2019-04-22,233.7,236.09,233.05,235.41,220.28,44282380
2019-04-23,236.0,237.56,234.16,235.67,220.53,56873940
2019-04-24,235.0,236.47,233.94,236.0,220.84,43619460
2019-04-25,235.68,236.0,227.8,227.8,213.16,100809150
2019-04-26,227.46,227.47,222.08,223.18,208.84,94128120
2019-04-29,223.7,229.09,223.05,228.8,214.1,48833240
2019-04-30,229.01,229.02,223.81,225.17,210.7,63461350
2019-05-02,226.0,229.84,225.85,229.1,214.38,36536970
2019-05-03,229.7,233.0,228.55,232.52,217.58,47635490
2019-05-06,228.75,232.8,227.0,232.8,217.84,48493800
2019-05-07,232.7,234.34,230.26,231.49,216.62,46520740
2019-05-08,231.03,232.5,229.5,230.0,215.22,42299640
2019-05-10,227.0,229.49,226.11,227.0,212.41,44398820
2019-05-13,226.51,228.67,224.15,224.22,209.81,47092220
2019-05-14,224.55,230.55,224.55,227.05,212.46,67468430
2019-05-15,228.92,230.96,224.43,229.36,214.62,56355130
2019-05-16,229.0,231.45,227.59,228.61,213.92,34738560
2019-05-17,227.0,228.24,226.0,226.94,212.36,28523030
2019-05-20,228.23,229.18,225.1,226.0,211.48,30226170
2019-05-21,227.02,232.71,226.04,232.71,217.76,59079510
2019-05-22,233.13,237.4,230.8,235.86,220.7,59430610
2019-05-23,234.5,235.37,228.57,229.3,214.57,51517700
2019-05-24,231.2,236.45,231.2,234.45,219.38,65885440
2019-05-27,235.28,237.0,233.83,236.0,220.84,27786310
2019-05-28,236.5,237.47,230.6,233.19,218.21,74118940
2019-05-29,232.1,234.3,230.25,233.4,218.4,51831510
2019-05-30,234.55,235.21,231.91,232.75,217.79,36413600
2019-05-31,230.56,234.1,229.21,233.24,218.25,53532020
2019-06-03,231.18,241.5,230.35,239.95,224.53,84461310
2019-06-04,239.88,240.25,234.8,236.0,220.84,70070790
2019-06-05,236.0,240.3,235.11,238.63,223.3,49742690
2019-06-06,238.87,246.34,238.53,244.94,229.2,57127870
2019-06-07,246.36,249.0,246.06,248.28,232.33,68423470
2019-06-10,249.55,250.65,245.2,249.0,233.0,62696710
2019-06-11,235.51,239.0,235.11,235.89,235.89,67944000
2019-06-13,236.55,241.07,232.55,240.49,240.49,75253430
2019-06-14,240.55,243.8,237.1,238.8,238.8,50410248
2019-06-17,239.0,240.87,237.5,237.8,237.8,33622230
2019-06-18,237.25,241.99,236.36,241.8,241.8,48958470
2019-06-19,242.95,242.95,238.7,240.4,240.4,33945380
2019-06-20,242.0,244.99,241.4,244.1,244.1,64381820
2019-06-21,243.0,243.9,237.56,238.02,238.02,61061660
2019-06-24,239.06,240.75,238.42,239.09,239.09,27723430
2019-06-25,238.98,239.2,234.2,236.7,236.7,38549170
2019-06-26,236.8,241.37,235.81,240.59,240.59,39714300
2019-06-27,240.42,242.44,238.3,240.5,240.5,48171380
2019-06-28,240.0,241.23,237.87,238.55,238.55,33405070
2019-07-01,240.98,243.9,240.21,242.98,242.98,50758220
2019-07-02,242.51,242.74,239.7,241.2,241.2,28583620
2019-07-03,241.0,243.7,240.17,241.51,241.51,32731470
2019-07-04,241.97,243.0,240.81,242.82,242.82,25316980
2019-07-05,242.91,243.5,241.61,242.83,242.83,27870840
2019-07-08,242.13,243.3,240.68,243.3,243.3,28620550
2019-07-09,243.0,243.7,241.87,242.74,242.74,26380230
2019-07-10,243.1,245.5,242.01,243.76,243.76,41599960
2019-07-11,244.5,244.97,240.17,241.3,241.3,33165890
2019-07-12,241.29,241.5,236.37,237.02,237.02,47691520
2019-07-15,237.9,238.59,234.23,235.27,235.27,45070430
2019-07-16,234.68,235.3,232.25,234.75,234.75,36223090
2019-07-17,234.32,238.04,233.5,234.63,234.63,33529510
2019-07-18,234.0,236.4,233.5,234.78,234.78,23057060
2019-07-19,236.34,237.93,232.32,232.85,232.85,34706170
2019-07-22,233.0,233.98,228.57,230.35,230.35,37949300
2019-07-23,230.5,232.83,228.52,232.48,232.48,36363560
2019-07-24,233.7,234.0,229.9,230.65,230.65,27365890
2019-07-25,230.0,234.65,229.02,232.9,232.9,33078390
2019-07-26,232.4,233.99,230.25,230.55,230.55,25918140
2019-07-29,230.75,233.74,230.18,232.8,232.8,18373570
2019-07-30,233.03,236.0,231.13,236.0,236.0,34843870
2019-07-31,237.5,237.55,233.11,233.49,233.49,50848521
2019-08-01,232.15,232.46,228.5,229.5,229.5,56165810
2019-08-02,224.91,226.88,220.3,220.81,220.81,94676140
2019-08-05,219.72,224.0,219.45,222.24,222.24,49233230
2019-08-06,222.82,226.88,222.3,226.01,226.01,48804210
2019-08-07,225.85,227.6,221.9,222.25,222.25,49612760
2019-08-08,224.6,225.9,223.18,223.93,223.93,31264340
2019-08-09,224.05,224.36,220.67,220.67,220.67,31503650
2019-08-12,222.38,222.99,219.74,222.3,222.3,28795640
2019-08-13,221.31,225.72,220.07,223.18,223.18,46729240
2019-08-14,224.1,224.25,216.6,217.11,217.11,52025460
2019-08-15,218.5,218.94,212.88,214.59,214.59,68320490
2019-08-16,215.9,216.75,213.91,215.05,215.05,38449500
2019-08-19,217.0,218.2,214.06,217.4,217.4,37788830
2019-08-20,217.75,219.23,215.53,216.0,216.0,37017510
2019-08-21,216.97,219.5,215.8,218.62,218.62,42949600
2019-08-22,218.21,220.4,217.35,219.5,219.5,45760130
2019-08-23,220.2,223.1,217.86,219.5,219.5,54778400
2019-08-26,217.5,219.64,216.53,218.5,218.5,35264670
2019-08-27,218.95,219.05,215.61,217.89,217.89,51340690
2019-08-28,218.07,219.08,217.18,218.3,218.3,30298300
2019-08-29,218.49,221.5,218.05,221.5,221.5,35897160
2019-08-30,221.94,225.2,221.21,224.2,224.2,58186220
2019-09-02,224.1,227.84,223.41,226.68,226.68,38941480
2019-09-03,225.95,226.25,222.05,224.0,224.0,44560910
2019-09-04,225.3,227.5,224.69,227.1,227.1,41663520
2019-09-05,229.5,230.93,228.36,230.79,230.79,54900790
2019-09-06,231.0,231.2,228.36,229.02,229.02,37942350
2019-09-09,229.88,230.87,227.61,229.0,229.0,22795060
2019-09-10,228.5,235.23,227.1,233.3,233.3,60396660
2019-09-11,233.49,235.9,232.62,234.72,234.72,41927500
2019-09-12,234.9,235.42,232.81,234.57,234.57,38978190
2019-09-13,234.12,235.0,231.91,233.0,233.0,23109620
2019-09-16,235.0,235.53,233.2,235.32,235.32,39568910
2019-09-17,235.22,237.2,233.99,235.89,235.89,55770480
2019-09-18,235.8,236.45,234.45,235.3,235.3,25599810
2019-09-19,234.86,235.49,233.12,234.98,234.98,39447820
2019-09-20,235.0,235.5,230.72,232.0,232.0,40638980
2019-09-23,231.7,232.17,229.05,229.7,229.7,28199640
2019-09-24,230.0,231.99,227.11,227.5,227.5,43410340
2019-09-25,226.5,228.3,225.3,228.09,228.09,37974670
2019-09-26,228.21,230.9,227.71,229.09,229.09,32739690
2019-09-27,229.2,229.96,228.05,228.05,228.05,18062510
2019-09-30,228.5,229.0,226.05,227.71,227.71,30235910
2019-10-01,227.55,229.56,226.49,226.49,226.49,29870590
2019-10-02,226.05,226.63,223.03,223.5,223.5,42441850
2019-10-03,223.6,225.64,222.61,224.08,224.08,38368040
2019-10-04,224.9,226.06,221.87,222.76,222.76,32222650
2019-10-07,223.13,227.8,222.41,227.55,227.55,40155510
2019-10-08,227.77,228.18,225.15,226.03,226.03,31019500
2019-10-09,226.03,229.0,225.52,227.7,227.7,39714120
2019-10-10,227.89,228.94,225.62,228.5,228.5,31717090
2019-10-11,229.5,231.2,228.97,230.31,230.31,37497240
2019-10-14,230.29,230.67,227.82,228.2,228.2,31947100
2019-10-15,228.78,229.88,227.0,229.4,229.4,30763750
2019-10-16,229.05,231.2,229.05,231.09,231.09,34504630
2019-10-17,230.7,233.09,230.52,232.9,232.9,39890270
2019-10-18,233.2,236.03,232.8,235.55,235.55,42729350
2019-10-21,236.0,236.88,234.04,234.94,234.94,28457490
2019-10-22,235.02,239.77,235.0,239.77,239.77,40298895
2019-10-23,239.2,240.18,237.76,239.57,239.57,34655410
2019-10-24,239.63,242.78,239.06,242.78,242.78,40384770
2019-10-25,242.52,242.77,237.85,240.0,240.0,49789040
2019-10-28,240.5,242.33,235.25,237.03,237.03,39049350
2019-10-29,237.1,240.2,236.0,240.11,240.11,41494140
2019-10-30,239.69,242.2,237.85,239.51,239.51,43597180
2019-10-31,240.7,242.0,234.01,234.89,234.89,60316780
2019-11-01,235.35,236.74,232.8,236.4,236.4,39229280
2019-11-05,239.6,240.98,236.7,238.53,238.53,43694717
2019-11-06,238.42,239.02,236.52,239.02,239.02,33409220
2019-11-07,238.11,242.95,237.71,242.5,242.5,44689490
2019-11-08,241.42,241.68,238.7,240.17,240.17,30570360
2019-11-11,239.0,242.4,238.31,241.5,241.5,27141630
2019-11-12,241.9,243.74,239.5,239.87,239.87,35518510
2019-11-13,238.91,239.57,235.81,237.21,237.21,31448020
2019-11-14,237.62,239.13,236.82,237.5,237.5,34330750
2019-11-15,237.9,240.18,236.45,240.0,240.0,30696890
2019-11-18,240.57,241.23,236.36,237.45,237.45,32959720
2019-11-19,237.6,239.82,237.2,239.25,239.25,29135880
2019-11-20,238.6,240.2,237.1,237.78,237.78,28102170
2019-11-21,237.44,238.0,235.8,237.15,237.15,24654430
2019-11-22,236.59,240.19,236.53,238.13,238.13,33570690
2019-11-25,238.68,239.75,237.21,237.98,237.98,17558180
2019-11-26,238.08,238.1,234.35,235.0,235.0,58341360
2019-11-27,235.26,236.45,233.51,234.22,234.22,21885350
2019-11-28,234.2,235.5,233.1,235.2,235.2,18855690
2019-11-29,234.65,235.14,231.97,233.98,233.98,27285350
2019-12-02,234.59,236.37,233.0,233.77,233.77,28216350
2019-12-03,233.49,234.06,230.13,230.66,230.66,26687260
2019-12-04,230.72,232.24,229.5,231.59,231.59,24314550
2019-12-05,231.89,232.15,229.03,231.71,231.71,23210580
2019-12-06,232.0,235.14,231.55,235.14,235.14,33287970
2019-12-09,235.5,237.5,234.3,237.04,237.04,31774040
2019-12-10,236.6,239.29,236.0,237.91,237.91,36098910
2019-12-11,237.81,241.23,237.7,240.32,240.32,44167850
2019-12-12,242.0,242.3,240.09,241.05,241.05,36174650
2019-12-13,242.0,243.25,241.1,241.21,241.21,33163750
2019-12-16,242.48,242.48,240.13,241.45,241.45,25624185
2019-12-17,241.8,242.96,241.0,241.6,241.6,33841520
2019-12-18,241.3,246.25,240.36,246.2,246.2,55765490
2019-12-19,246.2,248.4,243.1,244.0,244.0,59951760
2019-12-20,244.6,245.4,243.72,244.71,244.71,32957750
2019-12-23,244.71,249.19,244.07,248.8,248.8,23996810
2019-12-24,248.8,249.89,247.27,248.67,248.67,21062043
2019-12-25,248.99,249.3,247.11,248.04,248.04,7921260
2019-12-26,248.2,249.24,246.71,248.24,248.24,12989080
2019-12-27,248.55,252.95,248.55,252.06,252.06,31982760
2019-12-30,252.1,256.0,250.73,254.75,254.75,43157360
2020-01-03,255.99,258.19,253.7,255.0,255.0,35851840
2020-01-06,253.55,253.9,251.4,253.9,253.9,22348300
2020-01-08,253.57,259.15,253.03,259.15,259.15,40817242
2020-01-09,259.4,261.76,257.01,257.99,257.99,38329020
2020-01-10,257.86,259.25,256.88,258.19,258.19,18851390
2020-01-13,258.3,262.4,257.15,262.4,262.4,25856010
2020-01-14,262.5,263.22,258.62,259.05,259.05,31125740
2020-01-15,258.49,258.91,254.21,256.31,256.31,49361790
2020-01-16,257.11,259.51,256.1,257.51,257.51,40246770
2020-01-17,258.2,262.82,257.75,262.5,262.5,44914290
2020-01-20,263.2,266.97,261.8,266.28,266.28,29798710
2020-01-21,265.5,268.9,263.02,268.06,268.06,38082100
2020-01-22,268.72,270.8,265.5,266.54,266.54,44282490
2020-01-23,264.64,266.89,262.24,263.73,263.73,40604170
2020-01-24,264.5,267.5,264.21,265.49,265.49,27340100
2020-01-27,261.0,262.1,255.32,255.32,255.32,56453370
2020-01-28,257.0,258.84,254.1,257.7,257.7,48137400
2020-01-29,258.4,261.57,257.61,259.94,259.94,35047940
2020-01-30,258.0,258.69,255.27,257.31,257.31,31769340
2020-01-31,258.5,259.2,252.17,252.2,252.2,47921560
2020-02-03,251.8,254.96,251.1,253.99,253.99,52728460
2020-02-04,255.3,257.38,252.9,255.4,255.4,49786360
2020-02-05,255.89,257.66,253.14,255.2,255.2,50756820
2020-02-06,256.5,258.0,251.86,252.11,252.11,43615980
2020-02-07,253.1,254.3,248.73,254.3,254.3,50226630
2020-02-10,254.55,255.73,252.07,252.26,252.26,35220700
2020-02-11,253.75,259.77,253.0,254.5,254.5,79454930
2020-02-12,255.4,255.49,252.31,254.5,254.5,52523300
2020-02-13,253.62,255.18,252.5,253.89,253.89,36730840
2020-02-14,254.4,254.4,251.4,251.75,251.75,30017380
2020-02-17,252.5,253.1,250.13,251.36,251.36,26429380
2020-02-18,250.07,250.44,247.57,249.2,249.2,36365950
2020-02-19,250.37,250.68,247.95,249.7,249.7,25798890
2020-02-20,250.03,252.17,249.13,250.15,250.15,30717360
2020-02-21,248.35,251.49,247.24,250.8,250.8,27762930
2020-02-25,247.98,249.0,245.17,245.19,245.19,41055780
2020-02-26,244.75,251.21,243.22,250.8,250.8,67757850
2020-02-27,247.5,248.98,242.0,242.88,242.88,58240400
2020-02-28,235.0,239.0,231.0,233.36,233.36,124633310
2020-03-02,238.93,241.0,218.86,228.17,228.17,101986040
2020-03-03,233.0,239.0,232.28,236.63,236.63,83653950
2020-03-04,234.13,236.7,232.62,235.27,235.27,54274670
2020-03-05,237.0,238.72,230.64,232.33,232.33,57083760
2020-03-06,228.0,229.2,216.67,219.99,219.99,104446900
2020-03-10,197.99,212.74,184.86,201.2,201.2,244541800
2020-03-11,202.0,204.33,192.05,194.53,194.53,138304030
2020-03-12,185.15,187.87,173.14,175.91,175.91,197972880
2020-03-13,175.0,199.52,174.3,198.6,198.6,263038280
2020-03-16,198.6,198.6,198.6,198.6,198.6,0
2020-03-17,195.0,204.78,183.8,184.01,184.01,184148390
2020-03-18,179.0,182.2,172.15,174.27,174.27,155010180
2020-03-19,178.5,190.15,173.06,189.51,189.51,187427700
2020-03-20,198.62,201.86,192.05,195.69,195.69,170582970
2020-03-23,188.0,190.99,182.1,183.37,183.37,157891450
2020-03-24,193.3,195.0,189.1,192.64,192.64,104881990
2020-03-25,196.38,201.0,182.32,188.08,188.08,187978350
2020-03-26,187.69,191.2,182.8,188.07,188.07,111602370
2020-03-27,188.05,188.97,180.17,180.38,180.38,114277750
2020-03-30,177.0,183.2,174.9,183.0,183.0,94334680
